0.03254786s, 0.00468943s, 0.00022521s, 0.02763322s, 346.85MB
0.02959825s, 0.00532391s, 0.00022406s, 0.02405028s, 346.85MB
0.08728546s, 0.00457690s, 0.00019502s, 0.08251354s, 346.85MB
0.02762150s, 0.00449324s, 0.00015921s, 0.02296904s, 346.85MB
0.03676267s, 0.00538538s, 0.00027550s, 0.03110179s, 346.85MB
0.02808602s, 0.00529191s, 0.00017338s, 0.02262072s, 346.85MB
0.03399494s, 0.00432261s, 0.00018379s, 0.02948854s, 346.85MB
0.02452626s, 0.00888922s, 0.00028936s, 0.01534768s, 347.11MB
0.02260735s, 0.00433081s, 0.00014128s, 0.01813525s, 347.11MB
0.02137890s, 0.00708106s, 0.00013241s, 0.01416543s, 347.11MB
0.02018111s, 0.00425863s, 0.00018974s, 0.01573273s, 347.11MB
0.02121408s, 0.00750462s, 0.00015370s, 0.01355576s, 347.11MB
0.02183380s, 0.00688435s, 0.00012315s, 0.01482630s, 347.11MB
0.02327555s, 0.00800746s, 0.00016833s, 0.01509976s, 347.11MB
0.02247327s, 0.00718622s, 0.00013935s, 0.01514770s, 347.11MB
0.02325055s, 0.00707490s, 0.00011931s, 0.01605633s, 347.11MB
0.02097158s, 0.00542200s, 0.00014405s, 0.01540553s, 347.11MB
0.03201533s, 0.00690495s, 0.00024823s, 0.02486215s, 347.11MB
0.02999559s, 0.00426553s, 0.00015217s, 0.02557789s, 347.11MB
0.03006128s, 0.00451976s, 0.00014371s, 0.02539782s, 347.11MB
0.02640294s, 0.00824148s, 0.00024998s, 0.01791149s, 347.11MB
0.02267861s, 0.00580688s, 0.00019172s, 0.01668000s, 347.11MB
0.02753189s, 0.00561369s, 0.00013540s, 0.02178280s, 347.11MB
0.03119787s, 0.00718354s, 0.00014978s, 0.02386455s, 347.11MB
0.03802388s, 0.00702288s, 0.00014785s, 0.03085315s, 347.11MB
0.02870990s, 0.00891532s, 0.00022373s, 0.01957085s, 347.11MB
0.02639799s, 0.00764702s, 0.00011853s, 0.01863244s, 347.11MB
0.02735619s, 0.00815669s, 0.00016458s, 0.01903493s, 347.11MB
0.02740646s, 0.00782715s, 0.00012558s, 0.01945373s, 347.11MB
0.02677398s, 0.00732458s, 0.00013416s, 0.01931524s, 347.11MB
0.02885402s, 0.00932962s, 0.00027850s, 0.01924590s, 347.11MB
0.02583679s, 0.00719164s, 0.00012897s, 0.01851618s, 347.11MB
0.02617467s, 0.00741636s, 0.00015043s, 0.01860788s, 347.11MB
0.02678380s, 0.00772514s, 0.00015048s, 0.01890819s, 347.11MB
0.02797470s, 0.00794328s, 0.00020646s, 0.01982496s, 347.11MB
0.02941571s, 0.00763326s, 0.00013811s, 0.02164434s, 347.11MB
0.02679014s, 0.00493381s, 0.00013871s, 0.02171761s, 347.11MB
0.02886276s, 0.00762987s, 0.00013974s, 0.02109314s, 347.11MB
0.02491100s, 0.00570357s, 0.00014703s, 0.01906040s, 347.11MB
0.02778002s, 0.00707790s, 0.00013934s, 0.02056278s, 347.11MB
0.03140124s, 0.00891375s, 0.00024382s, 0.02224367s, 347.11MB
0.03144220s, 0.00853468s, 0.00025732s, 0.02265020s, 347.11MB
0.02812022s, 0.00770227s, 0.00020852s, 0.02020943s, 347.11MB
0.03045789s, 0.00892597s, 0.00022921s, 0.02130271s, 347.11MB
0.02835101s, 0.00523279s, 0.00016904s, 0.02294918s, 347.11MB
0.02884990s, 0.00512769s, 0.00012765s, 0.02359457s, 347.11MB
0.02880841s, 0.00756239s, 0.00012099s, 0.02112503s, 347.11MB
0.02847745s, 0.00650036s, 0.00019581s, 0.02178128s, 347.11MB
0.02950010s, 0.00838396s, 0.00016139s, 0.02095475s, 347.11MB
0.02930500s, 0.00848458s, 0.00026787s, 0.02055255s, 347.11MB
0.02870586s, 0.00731957s, 0.00024367s, 0.02114262s, 347.11MB
0.02630567s, 0.00550567s, 0.00013764s, 0.02066236s, 347.11MB
0.02701806s, 0.00528859s, 0.00012583s, 0.02160364s, 347.11MB
0.03246349s, 0.00835995s, 0.00031247s, 0.02379107s, 347.11MB
0.02308727s, 0.00355300s, 0.00011316s, 0.01942111s, 347.11MB
0.02899244s, 0.00610761s, 0.00028154s, 0.02260329s, 347.11MB
0.03152592s, 0.00777633s, 0.00018310s, 0.02356649s, 347.11MB
0.03184106s, 0.00726027s, 0.00013999s, 0.02444079s, 347.11MB
0.02915297s, 0.00630047s, 0.00016209s, 0.02269041s, 349.43MB
0.03034504s, 0.00888923s, 0.00026073s, 0.02119508s, 349.43MB
0.02984676s, 0.00685694s, 0.00025230s, 0.02273751s, 349.43MB
0.02645554s, 0.00699414s, 0.00016268s, 0.01929872s, 349.43MB
0.02806597s, 0.00738145s, 0.00011197s, 0.02057255s, 349.43MB
0.02992059s, 0.00733269s, 0.00010602s, 0.02248187s, 349.43MB
0.02612644s, 0.00605038s, 0.00014161s, 0.01993445s, 349.43MB
0.02702062s, 0.00627756s, 0.00025754s, 0.02048552s, 350.46MB
0.02759867s, 0.00527861s, 0.00017978s, 0.02214028s, 350.46MB
0.02654824s, 0.00754692s, 0.00012355s, 0.01887777s, 350.46MB
0.03345685s, 0.00854315s, 0.00026542s, 0.02464828s, 350.46MB
0.02864024s, 0.00827133s, 0.00010503s, 0.02026388s, 350.46MB
0.02821087s, 0.00709801s, 0.00014499s, 0.02096788s, 350.46MB
0.02680123s, 0.00637515s, 0.00013078s, 0.02029530s, 350.46MB
0.02441234s, 0.00442619s, 0.00011844s, 0.01986770s, 350.46MB
0.02694423s, 0.00745502s, 0.00015177s, 0.01933743s, 350.46MB
0.02784891s, 0.00768944s, 0.00009994s, 0.02005953s, 350.46MB
0.02806668s, 0.00867621s, 0.00025674s, 0.01913373s, 350.46MB
0.03011099s, 0.00710354s, 0.00023268s, 0.02277476s, 350.46MB
0.03080653s, 0.00750054s, 0.00020314s, 0.02310286s, 350.46MB
0.02576028s, 0.00443318s, 0.00018235s, 0.02114475s, 350.46MB
0.02911452s, 0.00752726s, 0.00011418s, 0.02147309s, 350.46MB
0.03002756s, 0.00913120s, 0.00028149s, 0.02061487s, 350.46MB
0.02591902s, 0.00791051s, 0.00010750s, 0.01790100s, 350.46MB
0.03029843s, 0.00867609s, 0.00021900s, 0.02140334s, 350.46MB
0.02609889s, 0.00611738s, 0.00018125s, 0.01980027s, 350.46MB
0.02729323s, 0.00751565s, 0.00015426s, 0.01962333s, 350.46MB
0.02847565s, 0.00833627s, 0.00024476s, 0.01989463s, 350.46MB
0.02579375s, 0.00646032s, 0.00012685s, 0.01920658s, 352.52MB
0.02973369s, 0.00753295s, 0.00014477s, 0.02205597s, 352.52MB
0.02720445s, 0.00805129s, 0.00010341s, 0.01904975s, 352.52MB
0.02644342s, 0.00753575s, 0.00011605s, 0.01879162s, 352.52MB
0.02991269s, 0.00853896s, 0.00027250s, 0.02110123s, 352.52MB
0.02703597s, 0.00782178s, 0.00014296s, 0.01907123s, 352.52MB
0.02384016s, 0.00408583s, 0.00015275s, 0.01960159s, 352.52MB
0.02961597s, 0.00770512s, 0.00030171s, 0.02160914s, 352.52MB
0.02649662s, 0.00792153s, 0.00014305s, 0.01843203s, 352.52MB
0.02577871s, 0.00534140s, 0.00015704s, 0.02028026s, 353.55MB
0.02698718s, 0.00780500s, 0.00015055s, 0.01903163s, 353.55MB
0.03296831s, 0.00920961s, 0.00026610s, 0.02349260s, 353.81MB
0.02671205s, 0.00754242s, 0.00013965s, 0.01902997s, 353.81MB
0.02772867s, 0.00665133s, 0.00024282s, 0.02083452s, 353.81MB
0.02654593s, 0.00747538s, 0.00014388s, 0.01892667s, 353.81MB
0.02656916s, 0.00753606s, 0.00013558s, 0.01889752s, 353.81MB
0.02718889s, 0.00776230s, 0.00011645s, 0.01931014s, 353.81MB
0.02518374s, 0.00353602s, 0.00012000s, 0.02152772s, 353.81MB
0.02684489s, 0.00775752s, 0.00013816s, 0.01894921s, 353.81MB
0.03066171s, 0.00912317s, 0.00026734s, 0.02127119s, 353.81MB
0.02743742s, 0.00828614s, 0.00023598s, 0.01891530s, 353.81MB
0.02674433s, 0.00814655s, 0.00011209s, 0.01848569s, 353.81MB
0.02233575s, 0.00776923s, 0.00017368s, 0.01439284s, 353.81MB
0.02120275s, 0.00532332s, 0.00029402s, 0.01558541s, 353.81MB
0.02083346s, 0.00766666s, 0.00016428s, 0.01300253s, 353.81MB
0.02140726s, 0.00770702s, 0.00012147s, 0.01357877s, 353.81MB
0.02085728s, 0.00815337s, 0.00010829s, 0.01259563s, 353.81MB
0.02276305s, 0.00802122s, 0.00017719s, 0.01456464s, 353.81MB
0.02158383s, 0.00752664s, 0.00013178s, 0.01392541s, 353.81MB
0.02240900s, 0.00782528s, 0.00012550s, 0.01445822s, 353.81MB
0.01827803s, 0.00348104s, 0.00010946s, 0.01468753s, 353.81MB
0.02975843s, 0.00760948s, 0.00012782s, 0.02202113s, 353.81MB
0.02025595s, 0.00692475s, 0.00014574s, 0.01318545s, 353.81MB
0.02527919s, 0.00756809s, 0.00014783s, 0.01756327s, 353.81MB
0.02837881s, 0.00926950s, 0.00030915s, 0.01880015s, 353.81MB
0.02509096s, 0.00823634s, 0.00028325s, 0.01657136s, 353.81MB
0.02454727s, 0.00810041s, 0.00013567s, 0.01631119s, 353.81MB
0.02167928s, 0.00344187s, 0.00012370s, 0.01811371s, 353.81MB
0.02388791s, 0.00798302s, 0.00019287s, 0.01571202s, 353.81MB
0.02301740s, 0.00485466s, 0.00012173s, 0.01804100s, 353.81MB
0.02832760s, 0.00357325s, 0.00011803s, 0.02463632s, 353.81MB
0.03547177s, 0.00950367s, 0.00035271s, 0.02561540s, 353.81MB
0.02300884s, 0.00613493s, 0.00013249s, 0.01674142s, 353.81MB
0.02323613s, 0.00556234s, 0.00015482s, 0.01751896s, 353.81MB
0.02773072s, 0.00681784s, 0.00018359s, 0.02072929s, 353.81MB
0.03004459s, 0.00778969s, 0.00011180s, 0.02214310s, 353.81MB
0.02642060s, 0.00800130s, 0.00014289s, 0.01827641s, 353.81MB
0.02413011s, 0.00506547s, 0.00028038s, 0.01878426s, 353.81MB
0.02309094s, 0.00442034s, 0.00012680s, 0.01854380s, 353.81MB
0.02532910s, 0.00779156s, 0.00020262s, 0.01733493s, 353.81MB
0.02662751s, 0.00857268s, 0.00016608s, 0.01788875s, 353.81MB
0.02535919s, 0.00821620s, 0.00015755s, 0.01698544s, 353.81MB
0.05514480s, 0.00820654s, 0.00019564s, 0.04674262s, 353.81MB
0.02471376s, 0.00814332s, 0.00012795s, 0.01644249s, 353.81MB
0.02512655s, 0.00751229s, 0.00013293s, 0.01748134s, 353.81MB
0.02030726s, 0.00372405s, 0.00011524s, 0.01646797s, 353.81MB
0.02294265s, 0.00347068s, 0.00012331s, 0.01934865s, 353.81MB
0.02652274s, 0.00836832s, 0.00014574s, 0.01800869s, 353.81MB
0.02694065s, 0.00820417s, 0.00012662s, 0.01860985s, 353.81MB
0.02836829s, 0.00784011s, 0.00017039s, 0.02035779s, 353.81MB
0.02155062s, 0.00402675s, 0.00012983s, 0.01739404s, 353.81MB
0.02266892s, 0.00521754s, 0.00012629s, 0.01732508s, 353.81MB
0.02401620s, 0.00782860s, 0.00013629s, 0.01605131s, 353.81MB
0.02693927s, 0.00965178s, 0.00031015s, 0.01697734s, 353.81MB
0.02648507s, 0.00810466s, 0.00013113s, 0.01824928s, 353.81MB
0.02314467s, 0.00620662s, 0.00015183s, 0.01678622s, 353.81MB
0.02533085s, 0.00427038s, 0.00014233s, 0.02091815s, 353.81MB
0.02659055s, 0.00771626s, 0.00013548s, 0.01873882s, 353.81MB
0.02607379s, 0.00547842s, 0.00015284s, 0.02044253s, 354.84MB
0.02748190s, 0.00954792s, 0.00027057s, 0.01766340s, 354.84MB
0.02692030s, 0.00809918s, 0.00010996s, 0.01871116s, 354.84MB
0.02452377s, 0.00752702s, 0.00015114s, 0.01684561s, 354.84MB
0.08501607s, 0.00803188s, 0.00017842s, 0.07680577s, 354.84MB
0.02507062s, 0.00833230s, 0.00015196s, 0.01658636s, 354.84MB
0.02235832s, 0.00533864s, 0.00026715s, 0.01675253s, 354.84MB
0.02947696s, 0.00856586s, 0.00011572s, 0.02079539s, 354.84MB
0.02480163s, 0.00728804s, 0.00014837s, 0.01736523s, 354.84MB
0.02673685s, 0.00565088s, 0.00015919s, 0.02092678s, 354.84MB
0.02117927s, 0.00543659s, 0.00017633s, 0.01556635s, 354.84MB
0.02762109s, 0.00889558s, 0.00011924s, 0.01860627s, 354.84MB
0.02378191s, 0.00639739s, 0.00017515s, 0.01720937s, 354.84MB
0.02505795s, 0.00628403s, 0.00012277s, 0.01865114s, 354.84MB
0.11075289s, 0.00690653s, 0.00020637s, 0.10364000s, 354.84MB
0.02208949s, 0.00396861s, 0.00015853s, 0.01796235s, 354.84MB
0.02498440s, 0.00797428s, 0.00014686s, 0.01686325s, 354.84MB
0.02269672s, 0.00381442s, 0.00013440s, 0.01874790s, 354.84MB
0.02072540s, 0.00359634s, 0.00011151s, 0.01701754s, 354.84MB
0.02198901s, 0.00336451s, 0.00014019s, 0.01848431s, 354.84MB
0.02325025s, 0.00355762s, 0.00011448s, 0.01957815s, 355.61MB
0.02438504s, 0.00743517s, 0.00015327s, 0.01679660s, 355.61MB
0.02240077s, 0.00425440s, 0.00012938s, 0.01801700s, 355.61MB
0.02425672s, 0.00551393s, 0.00020443s, 0.01853836s, 355.61MB
0.02504624s, 0.00607162s, 0.00012551s, 0.01884911s, 355.61MB
0.02317421s, 0.00714280s, 0.00015275s, 0.01587866s, 355.61MB
0.02343914s, 0.00637104s, 0.00033031s, 0.01673780s, 355.61MB
0.02830068s, 0.00925144s, 0.00030900s, 0.01874024s, 355.61MB
0.02341816s, 0.00591608s, 0.00015226s, 0.01734982s, 355.61MB
0.02624452s, 0.00633953s, 0.00019386s, 0.01971113s, 355.61MB
0.02344568s, 0.00442735s, 0.00012432s, 0.01889401s, 355.61MB
0.02720365s, 0.00785514s, 0.00017634s, 0.01917218s, 355.61MB
0.02279563s, 0.00563820s, 0.00015427s, 0.01700316s, 355.61MB
0.02284878s, 0.00570438s, 0.00016270s, 0.01698170s, 355.61MB
0.02356253s, 0.00598212s, 0.00019697s, 0.01738344s, 355.61MB
0.02284503s, 0.00500332s, 0.00014117s, 0.01770055s, 355.61MB
0.02385790s, 0.00565859s, 0.00015590s, 0.01804342s, 355.61MB
0.02275392s, 0.00626370s, 0.00013433s, 0.01635588s, 355.61MB
0.02766008s, 0.00871546s, 0.00011115s, 0.01883347s, 355.61MB
0.02262022s, 0.00740234s, 0.00033362s, 0.01488425s, 355.61MB
0.03312484s, 0.00727107s, 0.00013760s, 0.02571618s, 355.61MB
0.02556443s, 0.00820843s, 0.00035189s, 0.01700410s, 355.61MB
0.02599206s, 0.00921949s, 0.00042783s, 0.01634474s, 355.61MB
0.02009557s, 0.00593583s, 0.00021930s, 0.01394044s, 355.61MB
0.02127723s, 0.00739903s, 0.00014076s, 0.01373744s, 355.61MB
0.02577353s, 0.00854285s, 0.00022062s, 0.01701006s, 355.61MB
0.02265717s, 0.00614105s, 0.00014192s, 0.01637420s, 355.61MB
0.02436626s, 0.00957596s, 0.00039917s, 0.01439113s, 355.61MB
0.02212915s, 0.00772966s, 0.00014095s, 0.01425854s, 355.61MB
0.02680828s, 0.00917800s, 0.00029678s, 0.01733350s, 355.61MB
0.02546151s, 0.00398848s, 0.00010826s, 0.02136477s, 355.61MB
0.02436277s, 0.00628303s, 0.00012534s, 0.01795440s, 355.61MB
0.02470407s, 0.00510157s, 0.00013274s, 0.01946976s, 355.61MB
0.02181961s, 0.00751409s, 0.00014796s, 0.01415756s, 355.61MB
0.01947123s, 0.00702127s, 0.00016125s, 0.01228871s, 355.61MB
0.03005167s, 0.00840605s, 0.00013597s, 0.02150964s, 355.61MB
0.02537549s, 0.00742899s, 0.00012505s, 0.01782145s, 355.61MB
0.02393662s, 0.00900597s, 0.00022951s, 0.01470114s, 355.61MB
0.02610963s, 0.00794741s, 0.00012597s, 0.01803625s, 355.61MB
0.02344075s, 0.00962213s, 0.00018195s, 0.01363667s, 355.61MB
0.02028863s, 0.00757325s, 0.00012085s, 0.01259453s, 355.61MB
0.01821870s, 0.00445604s, 0.00014635s, 0.01361631s, 355.61MB
0.02832650s, 0.00825221s, 0.00009882s, 0.01997547s, 355.61MB
0.02221113s, 0.00773739s, 0.00014803s, 0.01432571s, 355.61MB
0.03259088s, 0.00863037s, 0.00013866s, 0.02382185s, 355.61MB
0.02340001s, 0.00761291s, 0.00012908s, 0.01565802s, 355.61MB
0.02166099s, 0.00383579s, 0.00010438s, 0.01772082s, 355.61MB
0.02224221s, 0.00344086s, 0.00013509s, 0.01866626s, 355.61MB
0.01980835s, 0.00348099s, 0.00010419s, 0.01622317s, 355.61MB
0.02687796s, 0.01111966s, 0.00018757s, 0.01557073s, 355.61MB
0.02345694s, 0.00765457s, 0.00013585s, 0.01566652s, 355.61MB
0.02204011s, 0.00653815s, 0.00012981s, 0.01537214s, 355.61MB
0.02679911s, 0.00928680s, 0.00016263s, 0.01734969s, 355.61MB
0.02383088s, 0.00776288s, 0.00013677s, 0.01593123s, 355.61MB
0.02323489s, 0.00836426s, 0.00013274s, 0.01473789s, 355.61MB
0.02524384s, 0.00882055s, 0.00027378s, 0.01614951s, 355.61MB
0.02316702s, 0.00781965s, 0.00014690s, 0.01520048s, 355.61MB
0.02471081s, 0.00772472s, 0.00015122s, 0.01683487s, 355.61MB
0.02292528s, 0.00586753s, 0.00013120s, 0.01692655s, 355.61MB
0.02624444s, 0.00869311s, 0.00022707s, 0.01732427s, 355.61MB
0.02423008s, 0.00794746s, 0.00013535s, 0.01614727s, 355.61MB
0.02382921s, 0.00771248s, 0.00014679s, 0.01596995s, 355.61MB
0.02753504s, 0.00709256s, 0.00013354s, 0.02030894s, 355.61MB
0.02593741s, 0.00746424s, 0.00015241s, 0.01832075s, 355.61MB
0.02482860s, 0.00613852s, 0.00015524s, 0.01853485s, 355.61MB
0.02467045s, 0.00683635s, 0.00014377s, 0.01769033s, 355.61MB
0.02522665s, 0.00794878s, 0.00027601s, 0.01700187s, 355.61MB
0.02500135s, 0.00810326s, 0.00011827s, 0.01677983s, 355.61MB
0.02281633s, 0.00790359s, 0.00011895s, 0.01479379s, 355.61MB
0.02397007s, 0.00784846s, 0.00011770s, 0.01600392s, 355.61MB
0.02343808s, 0.00817121s, 0.00011531s, 0.01515156s, 355.61MB
0.17210634s, 0.00739831s, 0.00011754s, 0.16459049s, 359.50MB
0.01696426s, 0.00347183s, 0.00009470s, 0.01339772s, 359.50MB
0.01996165s, 0.00480868s, 0.00013370s, 0.01501927s, 359.50MB
0.02229232s, 0.00791648s, 0.00012648s, 0.01424936s, 359.50MB
0.02326302s, 0.00665822s, 0.00029805s, 0.01630675s, 359.50MB
0.02451395s, 0.00854290s, 0.00020392s, 0.01576713s, 359.50MB
0.02306068s, 0.00689759s, 0.00011058s, 0.01605250s, 359.50MB
0.02211577s, 0.00770853s, 0.00013300s, 0.01427423s, 359.50MB
0.02445618s, 0.00776216s, 0.00012145s, 0.01657257s, 359.50MB
0.02248630s, 0.00774764s, 0.00013593s, 0.01460273s, 359.50MB
0.02914606s, 0.00841400s, 0.00027853s, 0.02045353s, 359.50MB
0.02795546s, 0.00464177s, 0.00016906s, 0.02314463s, 359.50MB
0.02586155s, 0.00631168s, 0.00013850s, 0.01941137s, 359.50MB
0.02660144s, 0.00690675s, 0.00035785s, 0.01933684s, 359.50MB
0.02676150s, 0.00661727s, 0.00014994s, 0.01999430s, 359.50MB
0.02773772s, 0.00814987s, 0.00011470s, 0.01947315s, 359.50MB
0.03045191s, 0.00826475s, 0.00025039s, 0.02193677s, 359.50MB
0.02579719s, 0.00755358s, 0.00013113s, 0.01811248s, 359.50MB
0.02079256s, 0.00362087s, 0.00012975s, 0.01704195s, 359.50MB
0.02039807s, 0.00359314s, 0.00010712s, 0.01669781s, 359.50MB
0.02031741s, 0.00353143s, 0.00012932s, 0.01665666s, 359.50MB
0.02503875s, 0.00874101s, 0.00024599s, 0.01605175s, 359.50MB
0.02297368s, 0.00394422s, 0.00012776s, 0.01890170s, 359.50MB
0.02443211s, 0.00838530s, 0.00016127s, 0.01588554s, 359.50MB
0.01920646s, 0.00448453s, 0.00014676s, 0.01457517s, 359.50MB
0.02481599s, 0.00916144s, 0.00014282s, 0.01551173s, 359.50MB
0.02352751s, 0.00792487s, 0.00013404s, 0.01546860s, 359.50MB
0.02345383s, 0.00755556s, 0.00013426s, 0.01576402s, 359.50MB
0.02298173s, 0.00743753s, 0.00015865s, 0.01538555s, 359.50MB
0.02380761s, 0.00749927s, 0.00014783s, 0.01616051s, 359.50MB
0.02303440s, 0.00748958s, 0.00014585s, 0.01539898s, 359.50MB
0.02333453s, 0.00751661s, 0.00016393s, 0.01565399s, 359.50MB
0.02353649s, 0.00806196s, 0.00012340s, 0.01535113s, 359.50MB
0.02478633s, 0.00958795s, 0.00011699s, 0.01508138s, 359.50MB
0.02282763s, 0.00766474s, 0.00013392s, 0.01502898s, 359.50MB
0.02598469s, 0.00769694s, 0.00026845s, 0.01801930s, 359.50MB
0.02398883s, 0.00793021s, 0.00014596s, 0.01591267s, 359.50MB
0.02295302s, 0.00756986s, 0.00014167s, 0.01524150s, 359.50MB
0.01884062s, 0.00539984s, 0.00017688s, 0.01326390s, 359.50MB
0.02490175s, 0.00902785s, 0.00029137s, 0.01558253s, 359.50MB
0.02080407s, 0.00768598s, 0.00011963s, 0.01299847s, 359.50MB
0.02022129s, 0.00795031s, 0.00014023s, 0.01213075s, 359.50MB
0.01674690s, 0.00435990s, 0.00014109s, 0.01224591s, 359.50MB
0.02053034s, 0.00778263s, 0.00013106s, 0.01261665s, 360.54MB
0.01973644s, 0.00730582s, 0.00013881s, 0.01229182s, 360.54MB
0.02154586s, 0.00879393s, 0.00018986s, 0.01256206s, 360.54MB
0.02474460s, 0.00867599s, 0.00024179s, 0.01582682s, 360.54MB
0.02419575s, 0.00773261s, 0.00012222s, 0.01634091s, 360.54MB
0.02070997s, 0.00758494s, 0.00010797s, 0.01301706s, 360.54MB
0.02383261s, 0.01024141s, 0.00016349s, 0.01342771s, 360.54MB
0.02210880s, 0.00855454s, 0.00014655s, 0.01340771s, 360.54MB
0.03157834s, 0.00802369s, 0.00016453s, 0.02339012s, 360.54MB
0.02523890s, 0.00436242s, 0.00013386s, 0.02074263s, 360.54MB
0.02248956s, 0.00857870s, 0.00023744s, 0.01367342s, 360.54MB
0.02053959s, 0.00726408s, 0.00011613s, 0.01315938s, 360.54MB
0.01939426s, 0.00449566s, 0.00013091s, 0.01476769s, 360.54MB
0.02138479s, 0.00718218s, 0.00030393s, 0.01389868s, 360.54MB
0.02002413s, 0.00609071s, 0.00011909s, 0.01381433s, 360.54MB
0.02138725s, 0.00787382s, 0.00013031s, 0.01338313s, 360.54MB
0.02144073s, 0.00703525s, 0.00011159s, 0.01429389s, 360.54MB
0.02377735s, 0.00729267s, 0.00012981s, 0.01635487s, 360.54MB
0.02374173s, 0.00694090s, 0.00013864s, 0.01666219s, 360.54MB
0.02237196s, 0.00693466s, 0.00012731s, 0.01530998s, 360.54MB
0.02148775s, 0.00410261s, 0.00014481s, 0.01724033s, 360.54MB
0.02152551s, 0.00638034s, 0.00014166s, 0.01500351s, 360.54MB
0.02137611s, 0.00743939s, 0.00013197s, 0.01380475s, 360.54MB
0.02461427s, 0.00853598s, 0.00020749s, 0.01587080s, 360.54MB
0.02048021s, 0.00344122s, 0.00011452s, 0.01692447s, 360.54MB
0.02185699s, 0.00766835s, 0.00014608s, 0.01404255s, 360.54MB
0.02242852s, 0.00815331s, 0.00012153s, 0.01415367s, 360.54MB
0.02067175s, 0.00595189s, 0.00027703s, 0.01444283s, 360.54MB
0.02029888s, 0.00463898s, 0.00015957s, 0.01550033s, 360.54MB
0.02076466s, 0.00347199s, 0.00011405s, 0.01717862s, 360.54MB
0.02013030s, 0.00372954s, 0.00011976s, 0.01628099s, 360.54MB
0.01856161s, 0.00426409s, 0.00012150s, 0.01417602s, 360.54MB
0.02139942s, 0.00464489s, 0.00019034s, 0.01656419s, 360.54MB
0.02210919s, 0.00785924s, 0.00013133s, 0.01411861s, 360.54MB
0.02208912s, 0.00745793s, 0.00013447s, 0.01449672s, 360.54MB
0.02409929s, 0.00856958s, 0.00029936s, 0.01523034s, 360.54MB
0.01863205s, 0.00513556s, 0.00013643s, 0.01336005s, 360.54MB
0.01967622s, 0.00424670s, 0.00012775s, 0.01530177s, 360.54MB
0.01907401s, 0.00435817s, 0.00012523s, 0.01459061s, 360.54MB
0.01843135s, 0.00467779s, 0.00014622s, 0.01360734s, 360.54MB
0.01999831s, 0.00421916s, 0.00012518s, 0.01565398s, 360.54MB
0.02025088s, 0.00434448s, 0.00013533s, 0.01577107s, 360.54MB
0.02225049s, 0.00596564s, 0.00013964s, 0.01614521s, 360.54MB
0.02096552s, 0.00588803s, 0.00013142s, 0.01494607s, 360.54MB
0.02628575s, 0.00874632s, 0.00030205s, 0.01723739s, 360.54MB
0.02127652s, 0.00707445s, 0.00010835s, 0.01409373s, 360.54MB
0.02324855s, 0.00807238s, 0.00012741s, 0.01504876s, 360.54MB
0.02289326s, 0.00788307s, 0.00014877s, 0.01486141s, 360.54MB
0.02250645s, 0.00636471s, 0.00016753s, 0.01597421s, 360.54MB
0.02553209s, 0.00998213s, 0.00014895s, 0.01540100s, 360.54MB
0.02240592s, 0.00458072s, 0.00013939s, 0.01768581s, 360.54MB
0.02272565s, 0.00484887s, 0.00015558s, 0.01772121s, 360.54MB
0.02658346s, 0.00866358s, 0.00026400s, 0.01765589s, 360.54MB
0.03085149s, 0.00862615s, 0.00032148s, 0.02190386s, 360.54MB
0.02153862s, 0.00447964s, 0.00012639s, 0.01693259s, 360.54MB
0.02122649s, 0.00411968s, 0.00012671s, 0.01698010s, 360.54MB
0.02402206s, 0.00489259s, 0.00015068s, 0.01897880s, 360.54MB
0.02488084s, 0.00668437s, 0.00014181s, 0.01805466s, 360.54MB
0.02483909s, 0.00800334s, 0.00011875s, 0.01671700s, 360.54MB
0.02054920s, 0.00545538s, 0.00013427s, 0.01495956s, 360.54MB
0.02125140s, 0.00547828s, 0.00014472s, 0.01562841s, 360.54MB
0.02531547s, 0.00850403s, 0.00017361s, 0.01663783s, 360.54MB
0.02072645s, 0.00448839s, 0.00017296s, 0.01606509s, 360.54MB
0.02331219s, 0.00842156s, 0.00012787s, 0.01476276s, 360.54MB
0.02109769s, 0.00571526s, 0.00012707s, 0.01525536s, 360.54MB
0.02272025s, 0.00773502s, 0.00011246s, 0.01487278s, 360.54MB
0.02015048s, 0.00600303s, 0.00013350s, 0.01401396s, 360.54MB
0.02295350s, 0.00817580s, 0.00010964s, 0.01466806s, 360.54MB
0.02009523s, 0.00571011s, 0.00012733s, 0.01425779s, 360.54MB
0.02222456s, 0.00733938s, 0.00012536s, 0.01475982s, 360.54MB
0.02098149s, 0.00594061s, 0.00012786s, 0.01491303s, 360.54MB
0.02282246s, 0.00789254s, 0.00011813s, 0.01481180s, 360.54MB
0.02162809s, 0.00677524s, 0.00021372s, 0.01463913s, 360.54MB
0.02615784s, 0.00909759s, 0.00016483s, 0.01689541s, 360.54MB
0.02131842s, 0.00423725s, 0.00013257s, 0.01694859s, 360.54MB
0.02062492s, 0.00583918s, 0.00015156s, 0.01463419s, 360.54MB
0.02165747s, 0.00620546s, 0.00014663s, 0.01530538s, 360.54MB
0.02312553s, 0.00823848s, 0.00012334s, 0.01476372s, 360.54MB
0.03745435s, 0.00376968s, 0.00013266s, 0.03355201s, 360.54MB
0.02195601s, 0.00768238s, 0.00012457s, 0.01414906s, 360.54MB
